,Unnamed: 0,Filename,Pvals,SAFE,b1,b0,b2,b3,b4,b5,t1,t0,t2,t3,t4,t5
25,25,10700spec_2/10700_190824.1341ctd_2.csv,0.004302756669818118,3.421842792996196,0.2138252294988352,0.039780488153762714,0.05596431711135903,-0.332624843171244,-0.000667919960181014,-0.7453456217317759,0.2870450478488907,0.6319925033394858,0.8842836018630549,-2.752502136913721,-0.002300701189642403,-2.829926155517388
26,26,10700spec_2/10700_190824.1342ctd_2.csv,0.0044249003261383115,3.408562546034044,-0.16726184184964032,0.12423053753851468,-0.12103387762905787,-0.12634750493609398,0.7959309119052119,0.35752886384528204,-0.22391273580636292,1.9604650318187813,-1.912127887984752,-1.0472627653993951,2.7099103130129896,1.3689294824385847
27,27,10700spec_2/10700_190825.1208ctd_2.csv,0.002118925246835929,3.755252512713583,0.8208090816179441,-0.17094901258582426,0.0043244793502144226,-0.0016075851949768065,-0.4163859852948532,0.24197390471272465,1.3967583915422896,-3.50119606573667,0.08875611833944208,-0.01701246928138353,-1.8515135064697157,1.2183568398142008
28,28,10700spec_2/10700_190825.1209ctd_2.csv,0.017711618042233163,2.7381355642620404,-0.7629420900948364,-0.14497112180832664,-0.037420400851800616,-0.1072173875312131,-0.2454928788324021,0.00950191927214273,-1.325629919978334,-2.9981696143341794,-0.7773895988208888,-1.1499677081249395,-1.1078803829158526,0.048271353798273436
29,29,10700spec_2/10700_190825.1210ctd_2.csv,0.003994736350912524,3.457040772683752,1.3787984259341155,-0.16750360552186785,-0.0730062249571364,0.010993569766024813,-0.029600117002661918,0.1277399475405282,2.380456753982766,-3.4591290865653748,-1.5097844046017883,0.1190538236848694,-0.13274555320906495,0.6403342219661385
30,30,10700spec_2/10700_190825.1211ctd_2.csv,0.005213524350889692,3.3305908718931687,0.3009732780175141,-0.16854353806766456,-0.033110058217138305,-0.004107375735492682,-0.3466483418113093,0.07194200375670398,0.5083118169885356,-3.3994327154917365,-0.6653405549574758,-0.04337767532411276,-1.507770409074815,0.35552940580121284
31,31,10700spec_2/10700_190825.1212ctd_2.csv,0.0131461820495599,2.884575381620526,0.2167263766021501,-0.17780964669964655,-0.02015796319503113,0.009854270677761272,-0.08591797217477941,0.033252021230107766,0.3686084120989538,-3.594915758352941,-0.4071944477924927,0.10313523495705987,-0.3718377576787131,0.1627738276309676
32,32,10700spec_2/10700_190825.1213ctd_2.csv,0.14230523327288025,1.6527853436276725,1.0351194977122755,0.018181105307911505,-0.09774761001003072,0.044974060804016884,-0.05921877493396415,-0.4044901433921257,1.7892732459410527,0.3719960690993723,-1.9966599388284867,0.4930261954825192,-0.26225247162217136,-1.9973370329342883
33,33,10700spec_2/10700_190825.1214ctd_2.csv,0.3968695129826589,1.0316859900933155,0.7417758538840021,-0.07797998731878626,0.04237869201134297,0.08835880499020145,0.15145938163083913,0.20477053975375828,1.2718462982390415,-1.5914470493898931,0.8649669789401075,0.9484651137654448,0.6674847511118139,1.0251984215451888
34,34,10700spec_2/10700_190825.1215ctd_2.csv,0.1400259590885618,1.6618399801937394,-0.4494302170556709,0.09815874188163458,-0.02692668118608136,0.061751874904226185,0.44308959356041205,0.06731021055466663,-0.7480985979148684,1.9433634248328864,-0.5340003585225458,0.6409799960609589,1.890606948729748,0.32507907171243755
